AttemptID;RetryNumber;WaveNumber;Death;CurrentJitter;SmoothedJitter;IsHard;JitterPeak;JitterVariance;JitterStdDev;JitterEvents;OvershootCount;JitterArea;JitterDirectionBias;JitterClusters
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;0.4686;0.3765;0;0.5094;0.0193;0.1389;0;5;5.0848;0.0774;0
4;3;4;1;0.4942;0.4453;0;0.4942;0.0007;0.0269;0;7;5.8535;0.0256;0
4;3;4;1;0.3566;0.4053;0;0.5504;0.0048;0.0696;0;7;5.2960;-0.1375;0
4;3;4;1;0.3826;0.3925;0;0.4809;0.0024;0.0494;0;7;4.7522;0.0259;0
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;0.5267;0.4225;0;0.5845;0.0332;0.1822;0;8;4.6603;0.1442;0
4;3;4;1;0.4112;0.4271;0;0.5454;0.0023;0.0478;0;9;5.8818;-0.1156;0
4;3;4;1;0.4520;0.4466;0;0.5249;0.0020;0.0446;0;7;5.7557;0.0408;0
4;3;4;1;0.3871;0.4169;0;0.5378;0.0027;0.0521;0;6;5.6370;-0.0648;0
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;0.4215;0.3414;0;0.4854;0.0147;0.1212;0;4;4.2259;0.0344;0
4;3;4;1;0.4950;0.4750;0;0.5219;0.0013;0.0365;0;5;5.6349;0.0734;0
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;0.4890;0.4670;0;0.5627;0.0020;0.0449;0;6;5.2099;-0.0060;0
4;3;4;1;0.5304;0.5077;0;0.5686;0.0013;0.0357;0;7;6.1664;0.0415;0
4;3;4;1;0.1607;0.3020;0;0.5862;0.0285;0.1688;0;7;4.7261;-0.3697;0
4;3;4;1;0.4777;0.4816;0;0.5661;0.0066;0.0811;0;4;5.6938;0.3169;0
4;3;4;1;0.5567;0.5754;0;0.6349;0.0013;0.0358;0;6;5.8502;0.0791;0
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;0.5475;0.3187;0;0.5475;0.0347;0.1862;0;6;3.6743;-0.0092;0
4;3;4;1;0.3328;0.3489;0;0.5658;0.0202;0.1420;0;7;5.2034;-0.2147;0
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;0.5400;0.4839;0;0.5400;0.0018;0.0429;0;5;5.6104;0.2072;0
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
4;3;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
WaveFailTime;4;67.2980
WaveFailTime;4;86.4335
WaveFailTime;4;94.8402
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4969;0.3830;0;1.3395;0.1198;0.3461;0;8;5.1731;-0.0430;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.5370;0.5047;0;0.5432;0.0007;0.0271;0;6;6.1023;0.0401;0
7;6;4;1;0.4673;0.4741;0;0.5768;0.0030;0.0551;0;7;5.9620;-0.0697;0
TimeToTargetHit;4;Enemy1_Wave4_BOT_rotador;2.1888
7;6;4;1;0.5948;0.5102;0;0.5948;0.0026;0.0507;0;5;5.0684;0.1275;0
7;6;4;1;0.5234;0.5178;0;0.5528;0.0019;0.0433;0;7;5.9763;-0.0714;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.2194;0.0492;0;0.5546;0.0266;0.1632;0;8;5.1133;-0.3040;0
7;6;4;1;0.4606;0.4389;0;0.4874;0.0003;0.0161;0;6;5.9643;0.2412;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4793;0.4226;0;0.5327;0.0250;0.1583;0;8;4.8165;0.0187;0
7;6;4;1;0.5032;0.4583;0;0.5032;0.0009;0.0308;0;6;6.0520;0.0239;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4073;0.3485;0;0.5511;0.0252;0.1588;0;7;4.8334;-0.0958;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4842;0.3585;0;0.5730;0.0314;0.1773;0;8;4.4268;0.0768;0
7;6;4;1;0.4187;0.4482;0;0.5074;0.0007;0.0271;0;8;6.0133;-0.0654;0
7;6;4;1;0.4485;0.4511;0;0.5071;0.0011;0.0328;0;7;5.9907;0.0298;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.2349;0.0536;0;0.5553;0.0236;0.1535;0;8;4.3722;-0.2136;0
7;6;4;1;0.4025;0.4976;0;0.8979;0.0218;0.1476;0;8;5.8973;0.1676;0
7;6;4;1;0.4760;0.4571;0;0.4973;0.0021;0.0456;0;4;5.1593;0.0735;0
7;6;4;1;0.4343;0.5402;0;0.6413;0.0034;0.0580;0;4;5.6159;-0.0417;0
7;6;4;1;0.3836;0.4394;0;0.4997;0.0008;0.0286;0;7;5.3465;-0.0507;0
7;6;4;1;0.4854;0.4668;0;0.5063;0.0012;0.0344;0;6;5.5692;0.1018;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4690;0.4852;0;0.5713;0.0018;0.0422;0;7;5.9290;-0.0164;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.2720;0.1683;0;0.4781;0.0255;0.1598;0;6;2.6737;-0.1970;0
7;6;4;1;0.5032;0.4602;0;0.5403;0.0039;0.0627;0;6;5.6699;0.2312;0
7;6;4;1;0.5105;0.5541;0;0.7758;0.0082;0.0907;0;5;6.2450;0.0073;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.5140;0.3526;0;0.5140;0.0357;0.1888;0;6;3.5415;0.0034;0
7;6;4;1;0.4361;0.4827;0;0.5436;0.0012;0.0349;0;7;6.0136;-0.0779;0
7;6;4;1;0.5170;0.5518;0;0.6327;0.0014;0.0379;0;4;6.0805;0.0809;0
7;6;4;1;0.5155;0.5071;0;0.5349;0.0005;0.0216;0;8;6.0300;-0.0015;0
7;6;4;1;0.5124;0.4904;0;0.5514;0.0022;0.0470;0;6;5.9880;-0.0030;0
7;6;4;1;0.4862;0.4993;0;0.5567;0.0008;0.0285;0;8;6.0531;-0.0263;0
7;6;4;1;0.4325;0.4654;0;0.5620;0.0013;0.0365;0;8;5.6796;-0.0537;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4756;0.3259;0;0.4756;0.0210;0.1451;0;6;3.8097;0.0431;0
7;6;4;1;0.4922;0.4914;0;0.6259;0.0033;0.0576;0;6;6.0298;0.0166;0
7;6;4;1;0.2683;0.3042;0;0.4817;0.0050;0.0708;0;9;4.2279;-0.2238;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.5151;0.2471;0;0.5151;0.0215;0.1466;0;7;2.7922;0.2468;0
7;6;4;1;0.4694;0.4600;0;0.5500;0.0008;0.0276;0;8;6.2331;-0.0457;0
7;6;4;1;0.0396;0.2885;0;0.5319;0.0198;0.1407;0;9;4.9706;-0.4298;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.2921;0.3759;0;0.5885;0.0236;0.1535;0;8;4.9014;0.2525;0
7;6;4;1;0.2961;0.3033;0;0.3340;0.0003;0.0184;0;7;3.9590;0.0040;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4415;0.3883;0;0.4415;0.0016;0.0406;0;5;4.7652;0.1454;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.3846;0.4029;0;0.4950;0.0016;0.0404;0;9;5.4888;-0.0568;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;1.3750;1.1486;0;1.3750;0.1143;0.3381;0;8;3.5068;0.9904;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
TimeToTargetHit;4;Enemy2_Wave4_BOT_rotador;17.8358
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4428;0.3848;0;0.5323;0.0283;0.1683;0;8;4.6038;-0.9322;0
7;6;4;1;0.3153;0.3880;0;0.4727;0.0018;0.0420;0;7;5.3662;-0.1275;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4914;0.3547;0;0.4993;0.0270;0.1644;0;8;3.9357;0.1761;0
7;6;4;1;0.4618;0.4601;0;0.5082;0.0007;0.0261;0;8;6.0701;-0.0296;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4472;0.4831;0;0.5211;0.0007;0.0264;0;7;6.2625;-0.0146;0
7;6;4;1;0.3952;0.4361;0;0.5308;0.0016;0.0403;0;6;5.7841;-0.0520;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4618;0.3637;0;0.4809;0.0244;0.1561;0;7;3.9586;0.0667;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.5078;1.1583;0;1.3723;0.0966;0.3108;0;9;5.6024;0.0460;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.5679;0.1732;0;0.5751;0.0338;0.1839;0;7;5.0433;0.0600;0
7;6;4;1;0.5128;0.4848;0;0.5644;0.0012;0.0342;0;7;6.0913;-0.0550;0
7;6;4;1;0.5256;0.5180;0;0.6441;0.0022;0.0466;0;5;6.3463;0.0128;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
