AttemptID;RetryNumber;WaveNumber;Death;CurrentJitter;SmoothedJitter;IsHard;JitterPeak;JitterVariance;JitterStdDev;JitterEvents;OvershootCount;JitterArea;JitterDirectionBias;JitterClusters
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.1235;0.2064;0;1.1452;0.0827;0.2876;0;7;3.3928;0.0956;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.0396;0.3636;0;0.6349;0.0384;0.1959;0;5;4.5585;-0.0840;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.1877;0.2359;0;0.5795;0.0362;0.1902;0;8;3.7150;0.1481;0
1;0;3;0;0.5282;0.5928;0;0.7295;0.0074;0.0862;0;6;8.0394;0.3406;0
1;0;3;0;0.8680;0.7132;0;0.9461;0.0283;0.1683;0;6;8.0707;0.3397;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.4406;0.3102;0;0.8161;0.0437;0.2090;0;5;3.6551;-0.4274;0
1;0;3;0;0.5599;0.6076;0;0.8014;0.0134;0.1157;0;6;7.2971;0.1193;0
1;0;3;0;0.0000;0.3478;0;0.8358;0.0777;0.2787;0;9;7.0938;-0.5599;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.5902;0.5431;0;0.6474;0.0274;0.1654;0;2;6.0106;0.5902;0
1;0;3;0;0.2423;0.4637;0;0.6896;0.0227;0.1507;0;8;6.6600;-0.3479;0
1;0;3;0;0.4238;0.3978;0;0.5279;0.0305;0.1747;0;6;3.7520;0.1815;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.2587;0.2608;0;0.3292;0.0092;0.0961;0;6;3.1399;-0.1651;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.9234;0.5628;0;1.1822;0.1044;0.3231;0;2;5.9486;0.6648;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.2533;0.1433;0;0.8924;0.1107;0.3328;0;6;6.6841;-0.6701;0
1;0;3;0;0.7690;0.6634;0;0.9856;0.1209;0.3477;0;7;6.0159;0.5156;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.3706;0.3250;0;0.4112;0.0146;0.1207;0;6;3.5533;-0.3984;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.2185;0.2299;0;0.3572;0.0057;0.0752;0;9;3.2228;-0.1521;0
1;0;3;0;0.6853;0.5763;0;0.7083;0.0220;0.1484;0;2;6.1348;0.4668;0
TimeToTargetHit;3;Enemy2_Wave3_BOT_rotador;12.4560
1;0;3;0;0.3555;0.5464;0;0.9020;0.0272;0.1650;0;6;7.5707;-0.3298;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.9677;0.7877;0;0.9842;0.1077;0.3282;0;3;8.2320;0.6122;0
1;0;3;0;0.2907;0.3142;0;0.8939;0.0552;0.2350;0;8;4.4516;-0.6770;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.9249;0.6166;0;0.9429;0.0903;0.3006;0;6;5.1688;0.6342;0
1;0;3;0;0.4610;0.6407;0;1.0070;0.0405;0.2013;0;7;10.2339;-0.4640;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.8776;0.4129;0;2.7415;0.5416;0.7359;1;6;6.7116;0.4166;1
1;0;3;0;0.4030;0.5697;0;1.0825;0.0622;0.2494;0;6;8.9399;-0.4746;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.6958;0.4978;0;0.6958;0.0636;0.2523;0;2;4.2193;0.2928;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.1009;0.3877;0;0.9726;0.0783;0.2798;0;8;5.9174;-0.5949;0
1;0;3;0;0.3550;0.6021;0;1.0199;0.0722;0.2687;0;5;7.2302;0.2541;0
1;0;3;0;0.8316;0.7895;0;1.0319;0.0732;0.2706;0;5;7.8108;0.4766;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.1219;0.1679;0;0.5486;0.0210;0.1450;0;8;1.9417;-0.7096;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.6961;0.5273;0;0.7975;0.0876;0.2959;0;3;4.4241;0.5741;0
1;0;3;0;0.4694;0.5434;0;0.8854;0.0236;0.1536;0;8;7.4825;-0.2267;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.6558;0.3738;0;0.6558;0.0469;0.2166;0;6;3.9658;0.1864;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;1.3122;1.3562;0;2.9228;0.7503;0.8662;3;7;13.4689;0.6564;1
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.3184;0.3113;0;1.0526;0.0707;0.2658;0;6;3.3025;-0.9939;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.7119;0.6226;0;1.1845;0.1604;0.4005;0;5;5.5025;0.3935;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.2487;0.2542;0;0.5895;0.0299;0.1728;0;7;4.0715;-0.4632;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.5482;0.5278;0;0.7373;0.0827;0.2876;0;5;5.0445;0.2996;0
1;0;3;0;0.1065;0.4474;0;0.7182;0.0307;0.1752;0;9;6.7090;-0.4417;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.1595;0.2455;0;0.3096;0.0101;0.1007;0;5;2.6392;0.0530;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.8370;0.7331;0;0.9586;0.1002;0.3166;0;7;7.6297;0.6775;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.1327;0.4052;0;0.7801;0.0664;0.2576;0;9;5.2814;-0.7043;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.1454;0.1391;0;0.4025;0.0216;0.1470;0;7;3.0425;0.0127;0
1;0;3;0;0.4690;0.6388;0;0.9968;0.0387;0.1967;0;6;8.7669;0.3236;0
1;0;3;0;0.2423;0.4715;0;0.6117;0.0119;0.1089;0;4;5.7743;-0.2267;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.4293;0.3882;0;0.5553;0.0302;0.1739;0;4;3.9973;0.1870;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.3071;0.0876;0;0.4352;0.0158;0.1256;0;7;3.7866;-0.1222;0
1;0;3;0;0.8814;0.6556;0;0.8814;0.0366;0.1912;0;5;7.1371;0.5743;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.5211;0.3095;0;0.9147;0.0707;0.2658;0;7;5.0684;-0.3602;0
1;0;3;0;0.4020;0.4477;0;0.5958;0.0035;0.0595;0;8;6.0960;-0.1191;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.6094;0.3199;0;0.6094;0.0326;0.1805;0;4;3.6161;0.2074;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;3;0;0.1938;0.3382;0;0.7977;0.0461;0.2148;0;7;5.6297;-0.4156;0
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
1;0;3;0;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
