14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;0.5132;1.0751;0;1.4864;0.0703;0.2652;0;3;7.4013;-0.1127;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.5334;0.5419;0;0.8045;0.0453;0.2129;0;6;5.6369;0.0202;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.7512;0.3723;0;1.1071;0.1199;0.3463;0;3;4.3558;0.2178;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.7883;0.3031;0;0.7883;0.0785;0.2803;0;6;3.8633;0.0371;0
14;13;4;1;0.7344;0.6411;0;0.8527;0.0043;0.0656;0;4;6.2945;-0.0540;0
TimeToTargetHit;4;Enemy6_Wave4_BOT_rotador;10.6987
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.6904;0.5131;0;0.9710;0.1067;0.3267;0;4;3.8894;-0.0439;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.7003;0.7068;0;1.0587;0.0182;0.1350;0;4;6.1660;0.0098;0
14;13;4;1;0.7378;0.6900;0;1.0446;0.0186;0.1363;0;5;6.3574;0.0376;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.2494;0.1312;0;0.8195;0.0919;0.3032;0;4;3.7832;-0.4884;0
14;13;4;1;0.4862;0.4075;0;0.6265;0.0069;0.0830;0;3;4.0832;0.2367;0
14;13;4;1;0.6349;0.6008;0;0.9249;0.0432;0.2079;0;4;4.7919;0.1487;0
14;13;4;1;0.6793;0.7182;0;0.8446;0.0043;0.0652;0;4;6.0173;0.0444;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.0000;0.0707;0;0.7030;0.0837;0.2894;0;6;3.2685;-0.6793;0
14;13;4;1;0.5686;0.5747;0;0.8072;0.0234;0.1531;0;4;5.4802;0.5686;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.6039;0.5084;0;0.7515;0.0685;0.2617;0;5;4.2735;0.0354;0
14;13;4;1;0.4838;0.9347;0;1.6469;0.1174;0.3426;0;4;6.7359;-0.1202;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.0000;0.2438;0;0.5323;0.0371;0.1927;0;4;1.6581;-0.4838;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.5842;0.3354;0;0.6949;0.0432;0.2078;0;3;3.8764;0.5842;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.4088;0.2218;0;0.7247;0.0645;0.2540;0;5;3.9573;-0.1754;0
14;13;4;1;0.7441;0.6203;0;0.9494;0.0157;0.1253;0;4;6.2447;0.3354;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.6299;0.3859;0;0.8402;0.0601;0.2451;0;3;4.3580;-0.1142;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.8460;0.3725;0;0.8950;0.0832;0.2885;0;5;4.6715;0.2161;0
14;13;4;1;0.6997;0.6563;0;0.8742;0.0095;0.0974;0;6;6.0803;-0.1463;0
14;13;4;1;1.0136;0.7083;0;1.0136;0.0302;0.1739;0;5;6.1066;0.3139;0
14;13;4;1;0.6582;0.6931;0;0.8145;0.0039;0.0628;0;5;5.6019;-0.3554;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.4441;0.2453;0;0.6821;0.0576;0.2399;0;4;3.2873;-0.2141;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.7260;0.6438;0;0.9415;0.0092;0.0960;0;3;6.3322;0.2819;0
14;13;4;1;0.8045;0.7466;0;0.9407;0.0140;0.1185;0;5;6.8007;0.0785;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
TimeToTargetHit;4;Enemy5_Wave4_BOT_INV_rotador;32.0730
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.5012;0.5120;0;0.9956;0.0720;0.2683;0;6;4.9922;-0.3033;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.7582;0.5336;0;0.7582;0.0631;0.2513;0;2;4.5582;0.2570;0
14;13;4;1;0.6324;0.5824;0;0.7263;0.0504;0.2244;0;4;4.5762;-0.1258;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.2510;0.2870;0;0.7639;0.0649;0.2548;0;4;4.6083;-0.3814;0
14;13;4;1;0.7994;0.6863;0;0.9014;0.0073;0.0853;0;2;6.5445;0.5484;0
14;13;4;1;0.0000;0.5442;0;0.9031;0.0555;0.2357;0;6;5.4785;-0.7994;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.6958;0.5233;0;0.7381;0.0477;0.2183;0;2;4.2571;0.6958;0
14;13;4;1;0.5968;0.6379;0;0.9996;0.0159;0.1262;0;5;5.5621;-0.0990;0
14;13;4;1;0.0000;0.2735;0;1.0520;0.1019;0.3192;0;7;3.2787;-0.5968;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.0000;0.1650;0;0.7886;0.0721;0.2686;0;6;3.4262;0.0000;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.0685;0.1350;0;0.9111;0.0860;0.2933;0;3;2.3596;0.0685;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.5140;0.5355;0;0.7788;0.0500;0.2236;0;4;5.1019;0.4454;0
14;13;4;1;0.5464;0.6057;0;0.9375;0.0153;0.1237;0;5;5.5781;0.0325;0
14;13;4;1;0.4375;0.6035;0;0.8276;0.0120;0.1095;0;5;5.6628;-0.1090;0
14;13;4;1;0.5641;0.6396;0;0.9059;0.0122;0.1106;0;4;5.3980;0.1266;0
14;13;4;1;0.3680;0.6094;0;0.8228;0.0163;0.1278;0;3;5.0560;-0.1961;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.0523;0.1029;0;0.7580;0.0888;0.2980;0;4;3.3495;-0.3156;0
14;13;4;1;0.6620;0.6014;0;0.8421;0.0097;0.0983;0;4;5.6270;0.6097;0
14;13;4;1;0.1235;0.5518;0;0.8887;0.0452;0.2126;0;5;5.7342;-0.5385;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.5230;0.5481;0;0.8451;0.0655;0.2560;0;3;4.1960;0.3995;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.7496;0.5490;0;0.8145;0.0834;0.2888;0;4;4.1502;0.2266;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.3727;0.1637;0;1.0959;0.0932;0.3054;0;4;4.1917;-0.3769;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.0396;0.1931;0;0.7866;0.0964;0.3104;0;3;3.8969;-0.3332;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.6531;0.5922;0;1.0380;0.1225;0.3500;0;4;5.1627;0.6136;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.7733;0.4785;0;0.9667;0.0776;0.2786;0;4;4.5348;0.1202;0
14;13;4;1;0.4946;0.5668;0;0.7598;0.0069;0.0829;0;8;5.6139;-0.2787;0
14;13;4;1;0.0000;0.2586;0;0.8072;0.0503;0.2244;0;5;2.2197;-0.4946;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.0000;0.4211;0;1.0648;0.1481;0.3849;0;5;4.6152;0.0000;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
TimeToTargetHit;4;Enemy7_Wave4_waver;30.1519
14;13;4;1;0.6435;0.5338;0;0.8416;0.0462;0.2150;0;2;4.6296;0.6435;0
14;13;4;1;0.7242;0.6300;0;1.0093;0.0612;0.2475;0;5;4.9039;0.0807;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.8142;0.6022;0;0.9933;0.0745;0.2730;0;7;5.5246;0.0901;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.7250;0.4663;0;0.8190;0.0916;0.3027;0;4;4.4713;-0.0892;0
14;13;4;1;0.6746;0.6996;0;0.9679;0.0091;0.0953;0;5;6.5764;-0.0503;0
14;13;4;1;0.0000;0.1438;0;0.8276;0.0689;0.2625;0;7;5.3637;-0.6746;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.0000;0.1044;0;0.1736;0.0028;0.0526;0;4;1.0901;0.0000;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.6603;0.5541;0;0.9750;0.0438;0.2093;0;3;5.3748;0.6603;0
14;13;4;1;0.4727;0.6059;0;1.0334;0.0253;0.1590;0;5;5.0762;-0.1876;0
14;13;4;1;0.6364;0.6629;0;1.1009;0.0388;0.1971;0;6;5.4628;0.1637;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.9209;0.7562;0;0.9425;0.0168;0.1298;0;4;6.4204;0.2845;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.5219;0.4827;0;0.8226;0.0605;0.2460;0;5;4.5095;-0.3990;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.6274;0.4940;0;0.7042;0.0527;0.2296;0;4;4.5502;0.1056;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.5410;0.2627;0;0.5875;0.0322;0.1794;0;4;2.5176;-0.0864;0
14;13;4;1;0.9494;0.6915;0;0.9494;0.0119;0.1090;0;4;6.6315;0.4083;0
14;13;4;1;0.6612;0.7076;0;0.8659;0.0070;0.0834;0;5;6.2947;-0.2882;0
14;13;4;1;0.6977;0.7355;0;1.0237;0.0139;0.1180;0;5;6.4227;0.0366;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.7592;0.3200;0;2.1977;0.3303;0.5748;1;6;6.5075;0.0615;1
14;13;4;1;0.7108;0.6527;0;0.9665;0.0115;0.1072;0;5;6.5794;-0.0485;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.8798;0.4119;0;1.0806;0.1009;0.3177;0;2;5.8615;0.1690;0
14;13;4;1;0.7168;0.7023;0;1.0213;0.0170;0.1303;0;6;6.5950;-0.1630;0
14;13;4;1;0.6632;0.6892;0;0.8550;0.0072;0.0847;0;4;6.1733;-0.0536;0
14;13;4;1;0.0000;0.4099;0;0.7022;0.0596;0.2441;0;6;4.4316;-0.6632;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.6049;0.5770;0;0.8990;0.0568;0.2383;0;4;5.3913;0.6049;0
14;13;4;1;0.6202;0.6661;0;0.9639;0.0157;0.1251;0;3;6.4166;0.0153;0
14;13;4;1;0.6240;0.6316;0;0.8621;0.0083;0.0912;0;4;6.0731;0.0038;0
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
14;13;4;1;0.5852;0.3047;0;2.2808;0.4168;0.6456;1;3;7.1544;-0.0388;1
14;13;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
